id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35788533,One Bedroom In The Heart of Mexico City,120364811,Pako,,Cuauhtémoc,19.43052,-99.16574,Private room,1147,1,0,,,1,364
35840357,Clean & Central . Private rooftop terrace,18217510,Marisol,,Cuauhtémoc,19.40727,-99.17496,Entire home/apt,1147,8,0,,,3,17
35868424,Cozy Loft | Best Location,30442651,Chanel,,Cuauhtémoc,19.42949,-99.15871,Entire home/apt,1147,2,0,,,1,90
70737,Great studio Coyoacan!,212109,Trisha,,Coyoacán,19.35466,-99.16304,Entire home/apt,1128,3,31,7/20/2015,0.31,4,327
655422,"Comfortable and luminous house, 3 levels, 1-10 prs",3299226,Carlos,,Venustiano Carranza,19.41451,-99.11776,Entire home/apt,1128,2,45,5/5/2019,0.54,1,342
1839211,"MASTER ROOM , ROMA HOOD, 1920 HOUSE",1288063,Rodolfo & Francisco,,Cuauhtémoc,19.41613,-99.16579,Private room,1128,1,222,6/9/2019,3.24,16,337
5905923,Nice loft+terrace great location,1291491,Jesus,,Miguel Hidalgo,19.40327,-99.18276,Entire home/apt,1128,3,18,6/17/2019,0.37,1,298
6970411,A Urban Oasis in Coyoacan-Frida Msm,30057973,Iren,,Benito Juárez,19.36018,-99.16262,Entire home/apt,1128,2,63,6/18/2019,1.33,1,280
7873652,Cozy Apartment in the heart of Coyoacan,21874244,Lourdes,,Coyoacán,19.347,-99.16665,Entire home/apt,1128,2,121,6/17/2019,2.82,3,364
8015126,Departamento Puerta Alameda Centro Histórico.,42320698,Cornelio,,Cuauhtémoc,19.4346,-99.14544,Entire home/apt,1128,2,17,6/8/2019,1.03,5,261
8100204,Beautiful and brand new Suites! J2,30026600,Eduardo,,Miguel Hidalgo,19.43562,-99.18085,Entire home/apt,1128,1,35,4/24/2019,0.76,13,365
8329963,Beautiful and brand new Suites! J3,30026600,Eduardo,,Miguel Hidalgo,19.43547,-99.18077,Entire home/apt,1128,1,42,6/4/2019,0.93,13,339
10905603,Casa de Chiles: in the heart of Cuauhtémoc,3016194,Justyna & Marco,,Cuauhtémoc,19.42533,-99.17321,Entire home/apt,1128,2,88,6/4/2019,2.29,1,260
12266121,Departamento privado en hermosa y tranquila zona,62103034,Jose,,Benito Juárez,19.37446,-99.15664,Entire home/apt,1128,1,3,6/16/2019,3,1,322
13276867,Polanco/Carso,74829789,Guadalupe,,Miguel Hidalgo,19.44099,-99.20768,Entire home/apt,1128,3,1,6/19/2016,0.03,1,0
13398244,Lovely Suite / Excelent Location,37187937,Rodrigo,,Miguel Hidalgo,19.42979,-99.19618,Entire home/apt,1128,2,110,6/2/2019,3.02,1,55
13845452,HistoricCenterIndoorPool,53355378,Caleb,,Cuauhtémoc,19.43481,-99.14659,Entire home/apt,1128,2,62,6/12/2019,1.95,1,336
13867585,Soak up the City Vibe at a Chic Loft in a Historic Building,4448934,John,,Cuauhtémoc,19.43736,-99.13789,Entire home/apt,1128,1,96,6/9/2019,2.71,45,115
14408999,Cozy- close to Embassies in Polanco,88619062,Esteban,,Miguel Hidalgo,19.43806,-99.18821,Entire home/apt,1128,2,22,7/22/2017,0.72,1,0
16144175,Cozy Private Bedroom near Polanco,7860071,Vanessa,,Miguel Hidalgo,19.44007,-99.1771,Private room,1128,3,0,,,1,0
16353756,Best location / Spacious 2 bedroom apartment,107088171,Leticia,,Miguel Hidalgo,19.42622,-99.1782,Entire home/apt,1128,2,68,6/17/2019,2.41,1,78
16976596,2 bedroom apartment,23183565,Marissa,,Miguel Hidalgo,19.4333,-99.17426,Entire home/apt,1128,2,34,4/20/2019,1.22,1,157
17045449,(Anti-Seismic) New and central apartment,19698928,Juan Manuel,,Cuauhtémoc,19.42988,-99.15291,Entire home/apt,1128,1,231,6/19/2019,8.07,6,86
17253076,"Bright, spacious, and modern new apt",29104823,Adrián,,Benito Juárez,19.39612,-99.14955,Entire home/apt,1128,2,10,4/29/2019,0.35,2,364
17946797,Condesa terrace bedroom in private house with pool,123125285,Adél,,Cuauhtémoc,19.41326,-99.1771,Private room,1128,2,73,6/15/2019,2.76,4,352
18469532,At the heart of Mexico City,126106513,Flavia Y Mauricio,,Cuauhtémoc,19.43996,-99.13544,Entire home/apt,1128,2,148,6/19/2019,5.69,10,352
18874988,Centric & confortable  WTC zone!,99627068,Dafne,,Benito Juárez,19.38122,-99.17378,Entire home/apt,1128,2,18,2/22/2019,0.78,1,269
19032126,Confortable loft en Lomas de Chapultepec,4715943,Eduardo,,Miguel Hidalgo,19.41987,-99.21474,Entire home/apt,1128,2,17,9/6/2018,0.69,8,76
19186334,Luxury Apartment with Balcony in La Condesa,133817959,Fernando,,Cuauhtémoc,19.41338,-99.17306,Entire home/apt,1128,1,74,6/9/2019,2.98,1,352
19312809,Apartamento Duplex,84712824,Javier,,Iztacalco,19.40643,-99.1074,Entire home/apt,1128,1,31,12/2/2018,1.5,8,260
19626550,Los mejores Lofts en Ciudad de México,30600030,Daphne,,Benito Juárez,19.40321,-99.14716,Entire home/apt,1128,1,13,4/19/2019,0.54,15,365
19914427,El mejor Loft con terraza arbolada privada.,30600030,Daphne,,Benito Juárez,19.40225,-99.14613,Entire home/apt,1128,1,10,12/31/2018,0.43,15,365
20207605,Best Location Condesa 2-room appt,141541968,Daniela,,Cuauhtémoc,19.40817,-99.17856,Entire home/apt,1128,1,29,4/29/2019,1.43,3,140
20862986,Increible Dpto en la Roma totalmente equipado,16346761,Paulina,,Cuauhtémoc,19.4086,-99.16273,Entire home/apt,1128,2,56,6/2/2019,2.75,7,364
21385225,Nice and cozy Penthouse in Napoles area near WTC.,53859250,Jose,,Benito Juárez,19.39443,-99.17795,Entire home/apt,1128,2,34,5/29/2019,1.68,1,118
21865841,Room in Luxurious Apt on exclusive Masaryk Ave,7016912,Rob,,Miguel Hidalgo,19.43198,-99.20393,Private room,1128,2,37,6/9/2019,2.17,1,358
21900114,"Three BD apt in Condesa, huge and sunny!",157491849,Juan Rodrigo,,Cuauhtémoc,19.40808,-99.17366,Entire home/apt,1128,3,4,3/11/2019,0.83,32,298
22321330,New&sunny w/private terrace-Condesa 10 mins away!,157491849,Juan Rodrigo,,Cuauhtémoc,19.43794,-99.15751,Entire home/apt,1128,3,10,5/12/2019,0.66,32,365
22323714,Modern Complex with pool in Historic Center 2,157491849,Juan Rodrigo,,Cuauhtémoc,19.43512,-99.14467,Entire home/apt,1128,3,6,3/30/2019,0.73,32,364
22341901,Great design & 2 bedrooms in Colonia Del Valle,157491849,Juan Rodrigo,,Benito Juárez,19.37396,-99.16881,Entire home/apt,1128,2,2,2/22/2019,0.33,32,348
22376393,Centric Cozy Apartment in San Miguel Chapultepec,18150630,JoséMiguel,,Miguel Hidalgo,19.41111,-99.18964,Entire home/apt,1128,2,37,6/15/2019,2.07,3,332
22611140,Sparkling Sanctuary in Condesa w/ Jacuzzi + Sauna,3944174,Lynn,,Cuauhtémoc,19.41207,-99.17675,Private room,1128,2,37,4/7/2019,2.21,1,175
22956234,Beautiful Apartment with terrace ROMA/Condesa,142085641,Adriana,,Cuauhtémoc,19.42062,-99.16912,Entire home/apt,1128,1,10,5/12/2019,0.59,1,67
23020415,ROOM-ROMA/ CON VISTA AL CASTILLO DE CHAPULTEPEC,33791001,Miguel,,Cuauhtémoc,19.42027,-99.17378,Private room,1128,5,23,6/2/2019,1.43,1,69
23481429,"Nice, Comfortable & Super Located Apartment !!",45565142,Edwin,,Cuajimalpa de Morelos,19.36034,-99.27084,Entire home/apt,1128,2,28,5/31/2019,1.81,1,327
24912126,Apartamento Duplex,84712824,Javier,,Iztacalco,19.40643,-99.10874,Entire home/apt,1128,1,50,5/31/2019,3.69,8,341
25007779,Apartamento Duplex,84712824,Javier,,Venustiano Carranza,19.40761,-99.10731,Entire home/apt,1128,1,6,11/25/2018,0.45,8,359
25008031,Apartamento Duplex,84712824,Javier,,Venustiano Carranza,19.4077,-99.10923,Entire home/apt,1128,1,6,5/19/2019,0.46,8,359
25349922,"Península Tower SANTA FE, Mexico City",43697264,Ana,,Cuajimalpa de Morelos,19.35794,-99.27442,Entire home/apt,1128,2,7,4/12/2019,0.68,3,314
25457189,Your ideal work trip near Polanco,64571342,Mauricio,,Miguel Hidalgo,19.43629,-99.17889,Entire home/apt,1128,4,13,6/4/2019,2.29,1,196
25486365,Polanco Pensil sur Residencial Ginebra,192348008,Carlos Alberto,,Miguel Hidalgo,19.44625,-99.19502,Entire home/apt,1128,2,2,5/26/2019,1.87,1,162
26438360,Amazing city view from down town!,64466496,Marta & Manuel,,Cuauhtémoc,19.43175,-99.14428,Entire home/apt,1128,1,27,4/26/2019,2.31,5,286
26872882,Pretty and sunny apt great location. 6 pax,157799586,Patricio,,Cuauhtémoc,19.4115,-99.17719,Entire home/apt,1128,1,46,5/18/2019,4.21,5,80
26924942,BEST LOCATION POLANQUITO  NICE COMFY W/TERRACE B&B,12222686,Pilar,,Miguel Hidalgo,19.43123,-99.19563,Private room,1128,1,0,,,5,341
27661687,DEPARTAMENTO EXCELENTE ZONA | LAS PALMAS,182500983,Las Palmas,,Benito Juárez,19.40258,-99.14716,Entire home/apt,1128,1,19,5/27/2019,1.8,1,346
28057279,Acogedor apartamento en el corazón de Colonia Roma,165528303,Ricardo,,Cuauhtémoc,19.41731,-99.16275,Entire home/apt,1128,1,87,6/18/2019,8.85,6,114
28257429,Astonishing Views from Mexico City !!,104855343,Javier,,Benito Juárez,19.3723,-99.1786,Entire home/apt,1128,3,18,5/29/2019,2.04,1,14
28278256,Casa Veracruz in Condesa - Modernist Condo,5738526,Teri,,Cuauhtémoc,19.42016,-99.17494,Entire home/apt,1128,2,39,6/16/2019,6.09,2,304
28412156,Amazing city centre view from your flat!,64466496,Marta & Manuel,,Cuauhtémoc,19.43238,-99.14291,Entire home/apt,1128,1,20,5/27/2019,2.13,5,298
29630315,Hogar Urincho,222599606,Gabriela,,Tlalpan,19.23196,-99.20663,Entire home/apt,1128,5,0,,,1,180
29678856,Loft 14 · El mejor Loft con terraza arbolada privada.,30600030,Daphne,,Benito Juárez,19.40124,-99.14713,Entire home/apt,1128,1,3,3/24/2019,0.77,15,356
29925135,Clean chic room in the heart of Roma,1616412,Lexi,,Cuauhtémoc,19.41664,-99.16212,Private room,1128,1,0,,,1,89
30120623,"Illuminated, stylish & Intimate Apt for 2 La Roma",22443572,Erick,,Cuauhtémoc,19.41898,-99.17225,Entire home/apt,1128,2,34,6/19/2019,4.81,2,136
30152446,Comfy apartment with balcony in a perfect location,79303924,Pedro,,Cuauhtémoc,19.45703,-99.1392,Entire home/apt,1128,2,2,3/31/2019,0.53,4,90
30406083,The best neighborhood in the heart of the city,85037112,Mario,,Cuauhtémoc,19.42374,-99.16077,Entire home/apt,1128,2,29,6/16/2019,4.58,1,127
30477612,Hermoso departamento muy ubicado en Roma norte,218123143,Ingrid Otilia,,Cuauhtémoc,19.42352,-99.16142,Entire home/apt,1128,1,1,1/1/2019,0.17,1,0
30567321,Entire cozy apartment “Pink chair apartment.”,12000126,Francisco,,Coyoacán,19.35141,-99.1576,Entire home/apt,1128,3,5,6/3/2019,1.04,1,365
30716816,"Entire loft, two blocks from the US Embassy",68151741,Venus,,Cuauhtémoc,19.42657,-99.16504,Entire home/apt,1128,2,30,6/16/2019,4.95,2,154
30743319,Oasis at Unbeatable Location | Downtown,960811,Vladimir,,Cuauhtémoc,19.43153,-99.14764,Entire home/apt,1128,1,16,6/9/2019,2.98,2,44
31133051,Nuevo y hermoso dep@  ROMA NORTE,232101170,Claudia,,Cuauhtémoc,19.41992,-99.15255,Entire home/apt,1128,1,25,6/4/2019,4.26,1,65
31858657,Bella casa histórica. Casa de las flores,44519754,Etienne,,Cuauhtémoc,19.45011,-99.15306,Entire home/apt,1128,2,5,4/26/2019,1.19,1,359
32050439,Nuevo departamento con balcón cerca del centro,79303924,Pedro,,Cuauhtémoc,19.45726,-99.1396,Entire home/apt,1128,1,0,,,4,90
32501899,Bosques de Las Lomas / Santa Fe,244215280,Aldo,,Miguel Hidalgo,19.40291,-99.24434,Entire home/apt,1128,3,2,3/16/2019,0.58,1,180
33117607,Santa María.,241360628,Jose Carlos,,Cuauhtémoc,19.44947,-99.15668,Entire home/apt,1128,2,2,5/24/2019,1.5,1,159
33586051,Cozy loft in the heart of México close to reforma,58134584,Carlota,,Cuauhtémoc,19.42841,-99.16856,Entire home/apt,1128,2,13,6/21/2019,4.87,1,259
33745163,Apartment Downtown 4 Guests / 1604,42700394,Hugo,,Cuauhtémoc,19.4352,-99.14536,Entire home/apt,1128,1,1,4/22/2019,0.47,44,318
34572322,Entire bohemian flat in historical center,150319430,Paulina,,Cuauhtémoc,19.42643,-99.13326,Entire home/apt,1128,15,0,,,1,129
34599203,Bonito depa a 200mts de los viveros coyoacan!!!!!!,142494121,Victor A.,,Benito Juárez,19.35897,-99.17,Entire home/apt,1128,2,2,6/4/2019,1.62,3,257
34688844,Blue Apartment (independiente),221053986,María Eugenia,,Álvaro Obregón,19.34795,-99.25541,Entire home/apt,1128,1,0,,,3,330
34811258,Casa Boho – Unique Apartment in Historic Building,12083317,Stephan,,Cuauhtémoc,19.43169,-99.14494,Entire home/apt,1128,2,0,,,1,352
35940028,"New, Modern and Safe- Half a block from Reforma",2272842,Luisa,,Cuauhtémoc,19.43171,-99.1618,Entire home/apt,1128,1,0,,,1,177
608312,Trendy Condesa nice room for rent..,1969996,Gloria,,Cuauhtémoc,19.40716,-99.17694,Private room,1109,2,28,6/22/2018,0.36,5,296
736107,Best Location at La Roma-Condesa,3800330,Yas,,Cuauhtémoc,19.42397,-99.15571,Entire home/apt,1109,3,252,5/5/2019,3.81,1,147
1949644,"Depa  2 cuartos, Roma Condesa",10081994,Fred,,Cuauhtémoc,19.40949,-99.16501,Entire home/apt,1109,2,52,5/28/2019,0.77,1,291
2454661,STUDIO & TERRACE APARTMENT,12035562,Comedor Café Internet,,Miguel Hidalgo,19.41209,-99.18337,Entire home/apt,1109,2,109,5/31/2019,1.71,1,98
3293896,In the coolest area la Juarez,7555912,Jonathan,,Cuauhtémoc,19.42387,-99.1625,Entire home/apt,1109,1,17,4/29/2018,0.54,1,0
5084236,"Cuarto, Sala, Closet, Oficina",25063209,Ricardo,,La Magdalena Contreras,19.33536,-99.21342,Private room,1109,1,0,,,1,365
5593671,great location in condesa trendy ,29003246,Alfredo,,Cuauhtémoc,19.40968,-99.17783,Entire home/apt,1109,2,179,6/11/2019,3.44,1,342
5719235,"Cool, peaceful & cozy room -Polanco",22049255,Vannya,,Miguel Hidalgo,19.43004,-99.20032,Private room,1109,1,75,5/4/2019,1.5,6,361
6573034,Mi casa es tu casa.,33392864,Bertha And Kazu,,Cuauhtémoc,19.41668,-99.15886,Entire home/apt,1109,3,105,5/28/2019,2.34,1,210
6691146,CHAPULTEPEC REFORMA CONDESA ROMA,10917267,,,Cuauhtémoc,19.42057,-99.17616,Entire home/apt,1109,1,206,6/22/2019,4.2,43,61
6730170,Charming Apartement in Condesa,2739138,Raphaelle,,Cuauhtémoc,19.41082,-99.17701,Entire home/apt,1109,4,0,,,1,0
7358839,Maravillosa Casa Anzures!,24767612,Nikoll,,Miguel Hidalgo,19.43183,-99.17879,Private room,1109,1,1,1/1/2019,0.17,8,352
7359064,Habitación temática de Casa Anzures,24767612,Nikoll,,Miguel Hidalgo,19.43122,-99.17699,Private room,1109,1,0,,,8,352
7363270,Casa Anzures Visítanos!!!,24767612,Nikoll,,Miguel Hidalgo,19.43167,-99.17762,Private room,1109,1,5,10/30/2016,0.1,8,352
7422474,"Steps from WTC (Del Valle). Minimalist, stylish.",38882319,Jorge,,Benito Juárez,19.39307,-99.16828,Entire home/apt,1109,3,81,4/6/2019,1.71,2,337
7887175,Cozy and Bright apt in GREAT Condesa!,2163567,Ingrid,,Cuauhtémoc,19.41742,-99.17255,Entire home/apt,1109,2,81,5/29/2019,2.2,2,213
7900588,Cozy apartment w/ patio in la Roma!,6753519,Ilse Y Diego,,Cuauhtémoc,19.41376,-99.15853,Entire home/apt,1109,1,208,6/21/2019,4.45,4,301
8145972,Cozy and Great Location!!!!,43008375,Laura,,Miguel Hidalgo,19.43644,-99.18246,Entire home/apt,1109,5,2,5/13/2019,0.35,2,0
8986338,In front of the Palaces- Amazing view_RoofGarden⭐.,1004821,Angela,,Cuauhtémoc,19.43789,-99.13863,Entire home/apt,1109,2,120,6/2/2019,2.7,13,344
9154906,"Nice in Reforma, Good value",47657762,Yeniza,,Cuauhtémoc,19.44704,-99.13658,Entire home/apt,1109,2,178,6/11/2019,4.1,2,346
9909281,COMODA CASA EN EL CORAZON DE LA CONDESA,50951743,María,,Cuauhtémoc,19.40797,-99.16858,Entire home/apt,1109,1,25,3/18/2019,0.79,1,46
10033000,Hermoso depto amplio y luminoso,51506251,Ana Laura,,Tlalpan,19.30395,-99.21796,Entire home/apt,1109,10,0,,,1,0
10353163,Beautiful and spacious 2-floor apartment.,53284524,Andrés,,Cuauhtémoc,19.41086,-99.18157,Entire home/apt,1109,2,117,6/10/2019,2.78,1,43
10810424,Beautiful apartment Roma Norte,35103542,Marcela,,Cuauhtémoc,19.41418,-99.16092,Entire home/apt,1109,1,164,5/29/2019,3.99,1,357
11528473,Luxury and great location apartment 2506,21774394,Mario,,Cuauhtémoc,19.41871,-99.17142,Entire home/apt,1109,1,218,5/27/2019,5.47,5,359
11531343,1 Bedroom studio Condesa B,15400999,Rigoberto,,Cuauhtémoc,19.41959,-99.17487,Entire home/apt,1109,5,17,5/27/2019,0.44,7,364
11608974,1 bedroom studio Condesa C.,15400999,Rigoberto,,Cuauhtémoc,19.41981,-99.17325,Entire home/apt,1109,3,22,5/28/2019,0.55,7,290
11669002,1 bedroom studio Condesa D.,15400999,Rigoberto,,Cuauhtémoc,19.41926,-99.17278,Entire home/apt,1109,3,23,6/19/2019,0.58,7,358
11742505,1 bedroom studio in Condesa E.,15400999,Rigoberto,,Cuauhtémoc,19.41882,-99.17432,Entire home/apt,1109,10,20,3/7/2019,0.5,7,267
11992821,1 bdroom studio Condesa A.,15400999,Rigoberto,,Cuauhtémoc,19.42024,-99.17468,Entire home/apt,1109,5,20,6/2/2019,0.52,7,304
12093439,Beautiful 1 room studio in condesa,15400999,Rigoberto,,Cuauhtémoc,19.42062,-99.17463,Entire home/apt,1109,10,9,3/28/2019,0.24,7,309
12192222,Big and cozy apartment in México,65531462,Marco,,Cuauhtémoc,19.41024,-99.18095,Private room,1109,2,0,,,1,364
12733145,LUJOSO DEPARTAMENTO EN POLANCO,67379250,Bertha,,Miguel Hidalgo,19.43998,-99.18972,Entire home/apt,1109,1,1,10/20/2018,0.12,2,153
12832308,"Cozy 1BR Apt, in a historic house. Reforma area.",9557015,Erika,,Cuauhtémoc,19.43265,-99.16318,Entire home/apt,1109,2,29,3/31/2019,0.82,12,353
12951673,Clean VALUE Location Groups 3BR 8Pax Roma Condesa,10917267,,,Cuauhtémoc,19.41894,-99.17537,Entire home/apt,1109,1,151,6/8/2019,4.02,43,55
13101167,Sunny room in Polanco,1627387,Elena Maria & Alberto,,Miguel Hidalgo,19.43274,-99.18355,Private room,1109,2,19,10/5/2018,0.51,3,364
13153872,1 bedroom studio in Condesa F.,15400999,Rigoberto,,Cuauhtémoc,19.41983,-99.17366,Entire home/apt,1109,4,15,4/8/2019,0.41,7,309
13605940,Great bedrooms in the heart of polanco,68768013,Juan,,Miguel Hidalgo,19.43633,-99.21034,Private room,1109,2,0,,,3,83
13859353,LOFT Zona Turística Reforma,47665322,Rocio,,Cuauhtémoc,19.42089,-99.17295,Entire home/apt,1109,1,25,2/11/2018,0.69,13,174
14072918,Departamento tipo estudio Coyoacán,82940940,Gaby,,Coyoacán,19.35601,-99.168,Entire home/apt,1109,1,186,5/28/2019,5.31,3,308
14247265,Beautiful Green Apartment with Private Roof Top,1211416,Dan,,Cuauhtémoc,19.41307,-99.16231,Entire home/apt,1109,5,43,6/10/2019,1.29,1,21
14804922,Comfortable flat near American Embassy and Reforma,92491162,Alvaro,,Cuauhtémoc,19.42949,-99.16866,Entire home/apt,1109,2,55,6/1/2019,1.65,29,329
14858124,Beautiful place in Coyoacan center,93040814,Claudia,,Coyoacán,19.34858,-99.16579,Private room,1109,2,1,2/8/2017,0.03,1,273
14897186,"Casa 16. Cálida, confortable y luminosa",93499515,Alma Ruby,,Coyoacán,19.34208,-99.16084,Private room,1109,2,47,5/12/2019,1.46,1,348
15633679,Amplio Depto con Terraza,61872126,Jose Luis,,Miguel Hidalgo,19.43658,-99.18983,Entire home/apt,1109,30,1,5/19/2017,0.04,20,355
15639565,Great location in Santa Fe-Mexico City,49526080,Simone Regina,,Cuajimalpa de Morelos,19.36051,-99.26848,Private room,1109,2,30,3/17/2019,0.95,4,164
16227728,R O M A,39630816,Maricarmen,,Cuauhtémoc,19.42015,-99.1555,Entire home/apt,1109,1,58,4/20/2019,1.93,2,1
16378368,"NewSuite with King Size Bed&Sofa, the Perfect Rest",105880627,Block,,Cuauhtémoc,19.42332,-99.16445,Private room,1109,1,9,5/31/2019,0.36,7,179
16450587,Amazing Apartment at Downtown,102293903,Oscar,,Cuauhtémoc,19.43531,-99.14538,Entire home/apt,1109,2,68,6/21/2019,2.25,2,345
16588819,"Strategic point, beautiful apartment in la Condesa",1364145,Humberto,,Cuauhtémoc,19.41257,-99.17332,Entire home/apt,1109,5,79,6/17/2019,2.78,1,175
16839082,Loft a doble altura encantador e innovador,110805631,Casa Barranca,,Álvaro Obregón,19.36034,-99.18902,Private room,1109,1,1,3/18/2018,0.06,18,364
16884563,Beautiful and cozy apartment downtown Mexico City,73359958,Jacobo,,Cuauhtémoc,19.43003,-99.13895,Entire home/apt,1109,2,38,12/16/2018,1.31,1,83
16941415,"Nice Apartment, Great Location.",32081861,Felipe,,Benito Juárez,19.39996,-99.16037,Entire home/apt,1109,2,26,3/9/2019,0.91,1,57
17036622,Departamento con vista espectacular de la CDMX,110141953,Ana,,Álvaro Obregón,19.38623,-99.19082,Entire home/apt,1109,3,26,6/11/2019,2.22,2,146
17178232,Mejor ubicación DEPTO impecable,63099189,Gabriela,,Benito Juárez,19.38332,-99.17923,Entire home/apt,1109,2,39,5/18/2019,1.37,1,296
17189260,Departamento en la Col. Del Valle,115496153,Mariana,,Benito Juárez,19.36672,-99.17255,Private room,1109,1,0,,,2,180
17589503,NICE &NEW apartment 7 min to Santa Fe Mexico City.,106139320,Monica,,Álvaro Obregón,19.33409,-99.24055,Entire home/apt,1109,2,3,2/16/2018,0.11,6,365
17824313,"Bonito apartamento frente a Parque México, Condesa",19979617,Analia,,Cuauhtémoc,19.41252,-99.16806,Entire home/apt,1109,3,98,5/31/2019,3.86,4,307
18915277,Comfortable apartment located in Roma Norte,24784631,Camilo Andrés,,Cuauhtémoc,19.4182,-99.16859,Entire home/apt,1109,2,75,6/17/2019,3,1,347
19039873,Departamento colonia Centro (Down Town),111848898,Yara,,Cuauhtémoc,19.42745,-99.15209,Entire home/apt,1109,2,116,6/2/2019,4.62,1,205
19316603,Charming Flat in Condesa historical building,11205016,Nico,,Cuauhtémoc,19.4158,-99.16823,Entire home/apt,1109,2,4,4/30/2019,1.41,3,0
19642597,Classy Loft CDMX,15473248,Arcelia,,Miguel Hidalgo,19.41066,-99.19332,Entire home/apt,1109,3,65,5/28/2019,2.73,2,361
19811720,Rento departamento ubicado en   Tacubaya,137991091,Andrea,,Miguel Hidalgo,19.39772,-99.18828,Entire home/apt,1109,1,23,5/4/2019,0.99,5,365
19873967,Departamento amueblado en el corazón de la CDMX,36897122,Saskia,,Cuauhtémoc,19.42718,-99.16526,Entire home/apt,1109,2,20,1/29/2019,0.87,1,164
19892087,Home away,41863253,Sergio,,Cuauhtémoc,19.40864,-99.16786,Entire home/apt,1109,2,6,12/30/2018,0.28,1,11
19917176,Great apartment in Polanco,15691614,Alejandro,,Miguel Hidalgo,19.44224,-99.20397,Private room,1109,1,0,,,1,0
19947512,La Casita del Barrio,17964106,Maura,,Coyoacán,19.34676,-99.16864,Entire home/apt,1109,1,87,6/9/2019,3.91,1,89
19978486,"Amplio departamento, excelente ubicación",123365946,Paulina,,Benito Juárez,19.38432,-99.18952,Entire home/apt,1109,2,64,6/12/2019,2.97,1,159
